id,active,activebool,address_id,email,first_name,last_name,store_id
165,1,true,169,LORRAINE.STEPHENS@email.com,LORRAINE,STEPHENS,2
174,1,true,178,YVONNE.WATKINS@email.com,YVONNE,WATKINS,2
200,1,true,204,JEANNE.LAWSON@email.com,JEANNE,LAWSON,2
218,1,true,222,VERA.MCCOY@email.com,VERA,MCCOY,1
226,1,true,230,MAUREEN.LITTLE@email.com,MAUREEN,LITTLE,2
242,1,true,246,GLENDA.FRAZIER@email.com,GLENDA,FRAZIER,1
249,1,true,253,DORA.MEDINA@email.com,DORA,MEDINA,2
260,1,true,265,CHRISTY.VARGAS@email.com,CHRISTY,VARGAS,1
275,1,true,280,CAROLE.BARNETT@email.com,CAROLE,BARNETT,2
293,1,true,298,MAE.FLETCHER@email.com,MAE,FLETCHER,2
297,1,true,302,SHERRI.RHODES@email.com,SHERRI,RHODES,1
315,0,true,320,KENNETH.GOODEN@email.com,KENNETH,GOODEN,2
330,1,true,335,SCOTT.SHELLEY@email.com,SCOTT,SHELLEY,1
340,1,true,345,PATRICK.NEWSOM@email.com,PATRICK,NEWSOM,1
358,1,true,363,SAMUEL.MARLOW@email.com,SAMUEL,MARLOW,2
366,1,true,371,BRANDON.HUEY@email.com,BRANDON,HUEY,1
393,1,true,398,PHILIP.CAUSEY@email.com,PHILIP,CAUSEY,1
395,1,true,400,JOHNNY.TURPIN@email.com,JOHNNY,TURPIN,2
418,1,true,423,JEFF.EAST@email.com,JEFF,EAST,2
422,1,true,427,MELVIN.ELLINGTON@email.com,MELVIN,ELLINGTON,1
432,1,true,437,EDWIN.BURK@email.com,EDWIN,BURK,1
441,1,true,446,MARIO.CHEATHAM@email.com,MARIO,CHEATHAM,1
457,1,true,462,BILL.GAVIN@email.com,BILL,GAVIN,2
464,1,true,469,JEROME.KENYON@email.com,JEROME,KENYON,1
480,1,true,485,COREY.HAUSER@email.com,COREY,HAUSER,1
500,1,true,505,REGINALD.KINDER@email.com,REGINALD,KINDER,1
512,1,true,517,CECIL.VINES@email.com,CECIL,VINES,1
526,1,true,532,KARL.SEAL@email.com,KARL,SEAL,2
527,1,true,533,CORY.MEEHAN@email.com,CORY,MEEHAN,1
548,1,true,554,ALLAN.CORNISH@email.com,ALLAN,CORNISH,1
577,1,true,583,CLIFTON.MALCOLM@email.com,CLIFTON,MALCOLM,2
587,1,true,593,SERGIO.STANFIELD@email.com,SERGIO,STANFIELD,1
589,1,true,595,TRACY.HERRMANN@email.com,TRACY,HERRMANN,1
6,1,true,10,JENNIFER.DAVIS@email.com,JENNIFER,DAVIS,2
28,1,true,32,CYNTHIA.YOUNG@email.com,CYNTHIA,YOUNG,1
32,1,true,36,AMY.LOPEZ@email.com,AMY,LOPEZ,1
35,1,true,39,VIRGINIA.GREEN@email.com,VIRGINIA,GREEN,2
56,1,true,60,GLORIA.COOK@email.com,GLORIA,COOK,1
57,1,true,61,EVELYN.MORGAN@email.com,EVELYN,MORGAN,2
59,1,true,63,CHERYL.MURPHY@email.com,CHERYL,MURPHY,1
77,1,true,81,JANE.BENNETT@email.com,JANE,BENNETT,2
82,1,true,86,KATHRYN.COLEMAN@email.com,KATHRYN,COLEMAN,1
152,1,true,156,ALICIA.MILLS@email.com,ALICIA,MILLS,1
153,1,true,157,SUZANNE.NICHOLS@email.com,SUZANNE,NICHOLS,2
161,1,true,165,GERALDINE.PERKINS@email.com,GERALDINE,PERKINS,1
192,1,true,196,LAURIE.LAWRENCE@email.com,LAURIE,LAWRENCE,1
230,1,true,234,JOY.GEORGE@email.com,JOY,GEORGE,2
272,1,true,277,KAY.CALDWELL@email.com,KAY,CALDWELL,1
273,1,true,278,PRISCILLA.LOWE@email.com,PRISCILLA,LOWE,2
290,1,true,295,KRISTINA.CHAMBERS@email.com,KRISTINA,CHAMBERS,1
313,1,true,318,DONALD.MAHON@email.com,DONALD,MAHON,2
319,1,true,324,RONALD.WEINER@email.com,RONALD,WEINER,2
325,1,true,330,TIMOTHY.BUNN@email.com,TIMOTHY,BUNN,1
332,1,true,337,STEPHEN.QUALLS@email.com,STEPHEN,QUALLS,1
335,1,true,340,GREGORY.MAULDIN@email.com,GREGORY,MAULDIN,1
349,1,true,354,JOE.GILLILAND@email.com,JOE,GILLILAND,2
371,1,true,376,BILLY.POULIN@email.com,BILLY,POULIN,1
377,1,true,382,HOWARD.FORTNER@email.com,HOWARD,FORTNER,1
392,1,true,397,SEAN.DOUGLASS@email.com,SEAN,DOUGLASS,2
424,1,true,429,KYLE.SPURLOCK@email.com,KYLE,SPURLOCK,2
427,1,true,432,JESUS.MCCARTNEY@email.com,JESUS,MCCARTNEY,2
445,1,true,450,MICHEAL.FORMAN@email.com,MICHEAL,FORMAN,1
481,1,true,486,HERMAN.DEVORE@email.com,HERMAN,DEVORE,1
484,1,true,489,ROBERTO.VU@email.com,ROBERTO,VU,1
492,1,true,497,LESTER.KRAUS@email.com,LESTER,KRAUS,2
496,1,true,501,TYLER.WREN@email.com,TYLER,WREN,2
498,1,true,503,GENE.SANBORN@email.com,GENE,SANBORN,1
534,0,true,540,CHRISTIAN.JUNG@email.com,CHRISTIAN,JUNG,1
571,1,true,577,JOHNNIE.CHISHOLM@email.com,JOHNNIE,CHISHOLM,2
584,1,true,590,SALVADOR.TEEL@email.com,SALVADOR,TEEL,2
593,1,true,599,RENE.MCALISTER@email.com,RENE,MCALISTER,2
9,1,true,13,MARGARET.MOORE@email.com,MARGARET,MOORE,2
16,0,true,20,SANDRA.MARTIN@email.com,SANDRA,MARTIN,2
25,1,true,29,DEBORAH.WALKER@email.com,DEBORAH,WALKER,1
37,1,true,41,PAMELA.BAKER@email.com,PAMELA,BAKER,1
64,0,true,68,JUDITH.COX@email.com,JUDITH,COX,2
83,1,true,87,LOUISE.JENKINS@email.com,LOUISE,JENKINS,1
85,1,true,89,ANNE.POWELL@email.com,ANNE,POWELL,2
103,1,true,107,GLADYS.HAMILTON@email.com,GLADYS,HAMILTON,1
113,1,true,117,CINDY.FISHER@email.com,CINDY,FISHER,2
120,1,true,124,SYLVIA.ORTIZ@email.com,SYLVIA,ORTIZ,2
124,0,true,128,SHEILA.WELLS@email.com,SHEILA,WELLS,1
144,1,true,148,CLARA.SHAW@email.com,CLARA,SHAW,1
158,1,true,162,VERONICA.STONE@email.com,VERONICA,STONE,1
168,1,true,172,REGINA.BERRY@email.com,REGINA,BERRY,1
175,1,true,179,ANNETTE.OLSON@email.com,ANNETTE,OLSON,1
182,1,true,186,RENEE.LANE@email.com,RENEE,LANE,1
185,1,true,189,ROBERTA.HARPER@email.com,ROBERTA,HARPER,1
219,1,true,223,WILLIE.HOWELL@email.com,WILLIE,HOWELL,2
227,1,true,231,COLLEEN.BURTON@email.com,COLLEEN,BURTON,1
278,1,true,283,BILLIE.HORTON@email.com,BILLIE,HORTON,2
287,1,true,292,BECKY.MILES@email.com,BECKY,MILES,2
299,1,true,304,JAMES.GANNON@email.com,JAMES,GANNON,2
301,1,true,306,ROBERT.BAUGHMAN@email.com,ROBERT,BAUGHMAN,2
321,1,true,326,KEVIN.SCHULER@email.com,KEVIN,SCHULER,1
380,1,true,385,RUSSELL.BRINSON@email.com,RUSSELL,BRINSON,1
400,1,true,405,BRYAN.HARDISON@email.com,BRYAN,HARDISON,2
406,0,true,411,NATHAN.RUNYON@email.com,NATHAN,RUNYON,1
433,1,true,438,DON.BONE@email.com,DON,BONE,1
446,0,true,451,THEODORE.CULP@email.com,THEODORE,CULP,2
450,1,true,455,JAY.ROBB@email.com,JAY,ROBB,1
452,1,true,457,TOM.MILNER@email.com,TOM,MILNER,1
453,1,true,458,CALVIN.MARTEL@email.com,CALVIN,MARTEL,1
490,1,true,495,SAM.MCDUFFIE@email.com,SAM,MCDUFFIE,1
506,1,true,511,LESLIE.SEWARD@email.com,LESLIE,SEWARD,2
537,1,true,543,CLINTON.BUFORD@email.com,CLINTON,BUFORD,2
579,1,true,585,DARYL.LARUE@email.com,DARYL,LARUE,2
588,1,true,594,MARION.OCAMPO@email.com,MARION,OCAMPO,1
596,1,true,602,ENRIQUE.FORSYTHE@email.com,ENRIQUE,FORSYTHE,1
11,1,true,15,LISA.ANDERSON@email.com,LISA,ANDERSON,2
21,1,true,25,MICHELLE.CLARK@email.com,MICHELLE,CLARK,1
54,1,true,58,TERESA.ROGERS@email.com,TERESA,ROGERS,1
63,1,true,67,ASHLEY.RICHARDSON@email.com,ASHLEY,RICHARDSON,1
81,1,true,85,ANDREA.HENDERSON@email.com,ANDREA,HENDERSON,1
91,1,true,95,LOIS.BUTLER@email.com,LOIS,BUTLER,2
99,1,true,103,EMILY.DIAZ@email.com,EMILY,DIAZ,2
102,1,true,106,CRYSTAL.FORD@email.com,CRYSTAL,FORD,1
115,1,true,119,WENDY.HARRISON@email.com,WENDY,HARRISON,1
125,1,true,129,ETHEL.WEBB@email.com,ETHEL,WEBB,1
146,1,true,150,JAMIE.RICE@email.com,JAMIE,RICE,1
150,1,true,154,DANIELLE.DANIELS@email.com,DANIELLE,DANIELS,2
172,1,true,176,BERNICE.WILLIS@email.com,BERNICE,WILLIS,1
212,1,true,216,WILMA.RICHARDS@email.com,WILMA,RICHARDS,2
217,1,true,221,AGNES.BISHOP@email.com,AGNES,BISHOP,2
266,1,true,271,NORA.HERRERA@email.com,NORA,HERRERA,2
267,1,true,272,MARGIE.WADE@email.com,MARGIE,WADE,1
269,1,true,274,CASSANDRA.WALTERS@email.com,CASSANDRA,WALTERS,1
274,1,true,279,NAOMI.JENNINGS@email.com,NAOMI,JENNINGS,1
296,1,true,301,RAMONA.HALE@email.com,RAMONA,HALE,2
343,1,true,348,DOUGLAS.GRAF@email.com,DOUGLAS,GRAF,1
346,1,true,351,ARTHUR.SIMPKINS@email.com,ARTHUR,SIMPKINS,1
356,1,true,361,GERALD.FULTZ@email.com,GERALD,FULTZ,2
357,1,true,362,KEITH.RICO@email.com,KEITH,RICO,1
359,1,true,364,WILLIE.MARKHAM@email.com,WILLIE,MARKHAM,2
386,1,true,391,TODD.TAN@email.com,TODD,TAN,1
408,1,true,413,MANUEL.MURRELL@email.com,MANUEL,MURRELL,1
435,1,true,440,RICKY.SHELBY@email.com,RICKY,SHELBY,2
438,1,true,443,BARRY.LOVELACE@email.com,BARRY,LOVELACE,1
449,1,true,454,OSCAR.AQUINO@email.com,OSCAR,AQUINO,2
458,1,true,463,LLOYD.DOWD@email.com,LLOYD,DOWD,1
465,1,true,470,FLOYD.GANDY@email.com,FLOYD,GANDY,1
487,1,true,492,HECTOR.POINDEXTER@email.com,HECTOR,POINDEXTER,2
488,1,true,493,SHANE.MILLARD@email.com,SHANE,MILLARD,2
502,1,true,507,BRETT.CORNWELL@email.com,BRETT,CORNWELL,1
508,1,true,513,MILTON.HOWLAND@email.com,MILTON,HOWLAND,2
514,1,true,520,FRANKLIN.TROUTMAN@email.com,FRANKLIN,TROUTMAN,2
541,1,true,547,DARREN.WINDHAM@email.com,DARREN,WINDHAM,2
545,1,true,551,JULIO.NOLAND@email.com,JULIO,NOLAND,2
566,1,true,572,CASEY.MENA@email.com,CASEY,MENA,1
575,1,true,581,ISAAC.OGLESBY@email.com,ISAAC,OGLESBY,2
592,0,true,598,TERRANCE.ROUSH@email.com,TERRANCE,ROUSH,1
30,1,true,34,MELISSA.KING@email.com,MELISSA,KING,1
40,1,true,44,AMANDA.CARTER@email.com,AMANDA,CARTER,2
53,1,true,57,HEATHER.MORRIS@email.com,HEATHER,MORRIS,1
65,1,true,69,ROSE.HOWARD@email.com,ROSE,HOWARD,2
67,1,true,71,KELLY.TORRES@email.com,KELLY,TORRES,1
131,1,true,135,MONICA.HICKS@email.com,MONICA,HICKS,2
136,1,true,140,ANITA.MORALES@email.com,ANITA,MORALES,2
138,1,true,142,HAZEL.WARREN@email.com,HAZEL,WARREN,1
140,1,true,144,EVA.RAMOS@email.com,EVA,RAMOS,1
179,1,true,183,DANA.HART@email.com,DANA,HART,1
181,1,true,185,ANA.BRADLEY@email.com,ANA,BRADLEY,2
194,1,true,198,KRISTEN.CHAVEZ@email.com,KRISTEN,CHAVEZ,2
222,1,true,226,DELORES.HANSEN@email.com,DELORES,HANSEN,2
243,1,true,247,LYDIA.BURKE@email.com,LYDIA,BURKE,1
261,1,true,266,DEANNA.BYRD@email.com,DEANNA,BYRD,1
284,1,true,289,SONIA.GREGORY@email.com,SONIA,GREGORY,1
307,1,true,312,JOSEPH.JOY@email.com,JOSEPH,JOY,2
310,1,true,315,DANIEL.CABRAL@email.com,DANIEL,CABRAL,2
326,1,true,331,JOSE.ANDREW@email.com,JOSE,ANDREW,1
329,1,true,334,FRANK.WAGGONER@email.com,FRANK,WAGGONER,2
334,1,true,339,RAYMOND.MCWHORTER@email.com,RAYMOND,MCWHORTER,2
353,1,true,358,JONATHAN.SCARBOROUGH@email.com,JONATHAN,SCARBOROUGH,1
369,1,true,374,FRED.WHEAT@email.com,FRED,WHEAT,2
381,1,true,386,BOBBY.BOUDREAU@email.com,BOBBY,BOUDREAU,2
384,1,true,389,ERNEST.STEPP@email.com,ERNEST,STEPP,2
387,1,true,392,JESSE.SCHILLING@email.com,JESSE,SCHILLING,2
396,1,true,401,EARL.SHANKS@email.com,EARL,SHANKS,1
404,1,true,409,STANLEY.SCROGGINS@email.com,STANLEY,SCROGGINS,2
410,1,true,415,CURTIS.IRBY@email.com,CURTIS,IRBY,2
412,1,true,417,ALLEN.BUTTERFIELD@email.com,ALLEN,BUTTERFIELD,2
421,1,true,426,LEE.HAWKS@email.com,LEE,HAWKS,1
431,1,true,436,JOEL.FRANCISCO@email.com,JOEL,FRANCISCO,2
444,1,true,449,MARCUS.HIDALGO@email.com,MARCUS,HIDALGO,2
448,1,true,453,MIGUEL.BETANCOURT@email.com,MIGUEL,BETANCOURT,1
454,1,true,459,ALEX.GRESHAM@email.com,ALEX,GRESHAM,2
469,1,true,474,WESLEY.BULL@email.com,WESLEY,BULL,2
493,1,true,498,BRENT.HARKINS@email.com,BRENT,HARKINS,1
539,1,true,545,MATHEW.BOLIN@email.com,MATHEW,BOLIN,1
554,1,true,560,DWAYNE.OLVERA@email.com,DWAYNE,OLVERA,1
583,1,true,589,MARSHALL.THORN@email.com,MARSHALL,THORN,1
590,1,true,596,SETH.HANNON@email.com,SETH,HANNON,2
594,1,true,600,EDUARDO.HIATT@email.com,EDUARDO,HIATT,1
3,1,true,7,LINDA.WILLIAMS@email.com,LINDA,WILLIAMS,1
10,1,true,14,DOROTHY.TAYLOR@email.com,DOROTHY,TAYLOR,1
38,1,true,42,MARTHA.GONZALEZ@email.com,MARTHA,GONZALEZ,1
45,1,true,49,JANET.PHILLIPS@email.com,JANET,PHILLIPS,1
62,1,true,66,JOAN.COOPER@email.com,JOAN,COOPER,1
84,1,true,88,SARA.PERRY@email.com,SARA,PERRY,2
92,1,true,96,TINA.SIMMONS@email.com,TINA,SIMMONS,2
100,1,true,104,ROBIN.HAYES@email.com,ROBIN,HAYES,1
112,1,true,116,ROSA.REYNOLDS@email.com,ROSA,REYNOLDS,2
117,1,true,121,EDITH.MCDONALD@email.com,EDITH,MCDONALD,1
202,1,true,206,CARLA.GUTIERREZ@email.com,CARLA,GUTIERREZ,2
211,1,true,215,STACEY.MONTGOMERY@email.com,STACEY,MONTGOMERY,1
235,1,true,239,JACKIE.LYNCH@email.com,JACKIE,LYNCH,1
241,0,true,245,HEIDI.LARSON@email.com,HEIDI,LARSON,2
246,1,true,250,MARIAN.MENDOZA@email.com,MARIAN,MENDOZA,1
251,1,true,255,VICKIE.BREWER@email.com,VICKIE,BREWER,2
306,1,true,311,CHARLES.KOWALSKI@email.com,CHARLES,KOWALSKI,1
308,1,true,313,THOMAS.GRIGSBY@email.com,THOMAS,GRIGSBY,1
309,1,true,314,CHRISTOPHER.GRECO@email.com,CHRISTOPHER,GRECO,1
312,1,true,317,MARK.RINEHART@email.com,MARK,RINEHART,2
316,1,true,321,STEVEN.CURLEY@email.com,STEVEN,CURLEY,1
317,1,true,322,EDWARD.BAUGH@email.com,EDWARD,BAUGH,2
333,1,true,338,ANDREW.PURDY@email.com,ANDREW,PURDY,2
347,1,true,352,RYAN.SALISBURY@email.com,RYAN,SALISBURY,2
374,1,true,379,JEREMY.HURTADO@email.com,JEREMY,HURTADO,2
375,1,true,380,AARON.SELBY@email.com,AARON,SELBY,2
382,1,true,387,VICTOR.BARKLEY@email.com,VICTOR,BARKLEY,2
394,1,true,399,CHRIS.BROTHERS@email.com,CHRIS,BROTHERS,2
416,1,true,421,JEFFERY.PINSON@email.com,JEFFERY,PINSON,2
417,1,true,422,TRAVIS.ESTEP@email.com,TRAVIS,ESTEP,1
485,1,true,490,CLYDE.TOBIAS@email.com,CLYDE,TOBIAS,1
505,1,true,510,RAFAEL.ABNEY@email.com,RAFAEL,ABNEY,1
530,1,true,536,DARRYL.ASHCRAFT@email.com,DARRYL,ASHCRAFT,2
546,1,true,552,KELLY.KNOTT@email.com,KELLY,KNOTT,1
598,1,true,604,WADE.DELVALLE@email.com,WADE,DELVALLE,1
599,1,true,605,AUSTIN.CINTRON@email.com,AUSTIN,CINTRON,2
